0,-0.014837,-0.36434,0.0046812,-0.13108,0.055725,0.010165
0,-0.0057726,-0.48206,0.0043625,-0.16396,0.02909,0.0070467
0,-0.0092219,-0.3717,0.003119,-0.16044,0.079107,0.0098533
0,-0.018794,-0.36062,0.0045485,-0.15365,0.068602,0.0097398
0,-0.004349,-0.42117,0.00535,-0.16559,0.054311,0.006661
0,-0.0176,-0.29659,0.0035001,-0.15728,0.10095,0.01065
0,-0.019861,-0.27432,0.0036233,-0.15791,0.066392,0.0092431
0,-0.0061997,-0.33431,0.003387,-0.14664,0.036687,0.0081708
0,-0.046962,-0.17824,0.0055587,-0.17105,0.071047,0.0081854
0,-0.0095725,-0.42301,0.0049954,-0.1553,-0.0019668,0.0069825
0,-0.014294,-0.24864,0.0039654,-0.15265,0.09868,0.0069203
0,-0.031818,-0.17864,0.004574,-0.16313,0.059323,0.0084029
0,-0.021165,-0.26501,0.0044194,-0.16559,0.017724,0.0056637
0,-0.012996,-0.27887,0.0050262,-0.16019,0.06382,0.0071243
0,-0.014164,-0.36259,0.0068796,-0.1601,0.023079,0.0077949
0,-0.020803,-0.33096,0.0049533,-0.15458,0.043502,0.0039339
0,-0.0080576,-0.32145,0.0033449,-0.17294,0.05568,0.0067388
0,-0.016727,-0.27,0.00528,-0.17186,0.059844,0.0080412
0,-0.017882,-0.27362,0.003926,-0.1593,0.042007,0.0056194
0,-0.018999,-0.26277,0.0037755,-0.15503,0.045188,0.0053517
0,-0.013334,-0.30352,0.0036366,-0.17453,0.02137,0.0024169
0,-0.020149,-0.20975,0.0041408,-0.16298,0.028652,0.0046323
0,-0.015446,-0.28949,0.011592,-0.14919,0.032662,0.0012785
0,-0.0041439,-1.0886,0.0054143,-0.15879,0.037235,0.0014662
0,-0.0059061,-0.4451,0.0033283,-0.15707,0.026234,0.010072
0,-0.0060559,-0.42988,0.0052437,-0.16701,0.050018,0.0057131
0,-0.0090426,0.25071,0.0081925,-0.15525,0.042441,0.0039239
0,-0.029456,-0.14646,-0.0018449,-0.15914,0.050923,0.0003999
0,-0.019311,-0.23201,0.0050455,-0.15804,0.029185,0.0044065
0,-0.010154,-0.29054,0.0082933,-0.16571,0.046939,0.0024583
0,-0.013043,-0.23069,-0.00039911,-0.15305,0.03536,0.0035736
0,-0.0088625,-0.2332,0.0038557,-0.16411,0.060453,0.0048559
0,-0.012524,-0.32985,0.011183,-0.15872,0.021178,0.0029862
0,-0.016267,-1.1037,0.0085628,-0.15992,0.017758,0.002019
0,-0.016404,-0.39159,0.0076992,-0.15741,0.054645,0.0034005
0,-0.0059676,-0.37046,0.0025531,-0.14728,0.044309,0.0041366
0,-0.0058615,-0.35098,-0.00020296,-0.15095,0.025875,0.0041298
0,-0.029428,-0.34594,0.013781,-0.17042,0.037758,0.0023363
0,-0.020247,-0.36897,0.0082084,-0.14951,0.040339,0.0029401
0,-0.0099149,-0.28376,-0.0017878,-0.17039,0.050138,0.0018072
0,-0.011498,-0.39235,0.010043,-0.15896,0.017881,0.0030862
0,-0.0051179,-0.47889,0.01117,-0.15678,0.042612,0.0033365
0,-0.0027251,-1.2102,0.00035018,-0.14956,0.026473,0.0034577
0,-0.0091284,-0.36707,0.0059652,-0.17474,0.057485,0.001487
0,-0.020614,-0.44441,0.013735,-0.15833,0.033729,0.0029446
0,-0.018511,-0.33441,9.6453e-05,-0.14615,0.052622,0.0044904
0,-0.01374,-0.45698,0.0094769,-0.16109,0.013948,0.0055535
0,-0.017938,-0.51025,0.01245,-0.14,0.04472,0.0029178
0,-0.016017,-0.39232,-0.00017607,-0.14918,0.053072,0.0047803
0,-0.0092954,-0.49028,0.0074385,-0.1497,0.013236,0.0030144
0,-0.00057093,-0.47802,0.0072125,-0.165,0.041755,-0.0002461
0,-0.016675,-0.42333,0.0041834,-0.16244,0.045179,0.0050729
0,-0.013167,-0.43649,0.0089067,-0.16652,0.04879,0.0055035
0,-0.015889,-0.4461,0.0096894,-0.14668,0.046878,0.0012903
0,-0.022457,-0.4082,0.0040736,-0.15251,0.02747,0.0029322
0,-0.015969,-0.35284,0.0047939,-0.17449,0.032401,-0.0029707
0,-0.017776,-0.3961,0.0077587,-0.15201,0.043361,0.007791
0,-0.012567,-0.47404,0.0096868,-0.14928,0.016851,0.0012621
0,-0.019619,-0.3141,0.001006,-0.14932,0.08187,-0.0013446
0,-0.0090283,-0.46013,0.012199,-0.15727,0.023595,0.0051072
0,-0.0076201,-0.51036,0.0042484,-0.15419,0.020808,-0.0024679
0,-0.0098316,-0.47791,0.0098213,-0.14262,0.049528,0.0062255
0,-0.011299,-0.45353,0.0064912,-0.13157,0.044638,0.00030996
0,-0.016465,-0.3697,0.0051524,-0.15974,0.064465,0.0016783
0,0.0088786,-0.41673,0.0040872,-0.15194,0.013529,0.0035209
0,-0.024459,-0.41062,0.0093608,-0.14869,0.048056,0.0019962
0,-0.010204,-0.38401,0.0002587,-0.15466,0.029528,0.0030668
0,-0.012954,-0.34353,0.0063666,-0.14578,0.047806,0.00019633
0,0.022088,0.2951,0.0065913,-0.14979,0.0060449,0.0051942
0,0.018373,-0.44798,0.0030901,-0.16303,0.03237,0.0043364
0,-0.023758,-0.27546,-0.00079339,-0.13593,0.072311,0.0018499
1,-0.048332,-2.3503,0.039216,-0.092571,-0.03211,0.022052
1,-0.032349,-1.1817,0.0061238,-0.14316,0.0048601,0.010675
1,-0.0523,-1.2887,0.021547,-0.12477,0.026042,0.009274
1,-0.055779,-1.2438,0.016674,-0.12401,0.045921,0.0093532
1,-0.06316,-0.63094,0.016768,-0.14902,0.028774,0.013497
1,-0.05574,-1.3037,0.014197,-0.13523,0.012748,0.012497
1,-0.070432,-1.5308,0.02438,-0.12402,-0.0049948,0.011933
1,-0.073512,-1.4692,0.017638,-0.13787,0.044612,0.013672
1,-0.019122,-1.1097,0.0099635,-0.11803,0.010842,0.013993
1,-0.112,-1.761,0.028746,-0.13348,-0.029338,0.016978
1,-0.07697,-1.9298,0.031487,-0.13592,0.0321,0.020307
1,-0.084681,-1.9042,0.015616,-0.11372,0.087083,0.017151
1,-0.081462,-2.0887,0.022493,-0.10445,0.024196,0.017068
1,-0.086994,-2.167,0.026577,-0.12212,0.067789,0.019274
1,-0.11825,-2.2571,0.037491,-0.059998,0.10161,0.022095
1,-0.097868,-2.7605,0.039601,-0.018391,0.10892,0.022011
1,-0.10923,-2.986,0.037562,-0.071997,0.19654,0.026126
1,0.0072754,-2.9661,0.043508,-0.063622,0.12333,0.025417
1,-0.23089,-3.9545,0.05393,-0.085057,0.18806,0.024677
1,-0.13417,-3.8138,0.048994,-0.058886,0.18909,0.024408
1,-0.16339,-3.8546,0.05137,-0.071871,0.32853,0.027559
1,-0.18193,-4.0174,0.058338,-0.075403,0.2754,0.028837
1,-0.19614,-4.1064,0.057215,-0.076291,0.34993,0.028878
1,-0.20109,-3.5235,0.043774,-0.11274,0.3076,0.032844
1,-0.21356,-4.2455,0.063365,-0.082915,0.32169,0.029606
1,-0.21247,-4.193,0.05457,-0.075807,0.33894,0.032257
1,-0.21343,-4.6167,0.063365,-0.069717,0.39214,0.025105
1,-0.24861,-5.9231,0.065085,-0.10342,0.46438,0.036223
1,-0.2388,-4.8762,0.054806,-0.07998,0.45314,0.035533
1,-0.25674,-4.8414,0.053292,-0.085556,0.53783,0.033751
1,-0.26222,-4.9269,0.053404,-0.088569,0.46689,0.039779
1,-0.25572,-5.0484,0.055023,-0.088702,0.44648,0.036095
1,-0.27422,-5.1524,0.061839,-0.073578,0.58812,0.04014
1,-0.28951,-5.2407,0.058226,-0.06977,0.47742,0.038414
1,-0.26399,-5.3439,0.053964,-0.076242,0.50391,0.035747
1,-0.28763,-5.158,0.057203,-0.09584,0.58505,0.040774
1,-0.28202,-4.8211,0.057587,-0.1115,0.59943,0.043578
1,-0.28947,-5.6982,0.053394,-0.11899,0.52798,0.038059
1,-0.29288,-4.8299,0.053785,-0.11192,0.53193,0.044467
1,-0.29615,-5.9316,0.053036,-0.12053,0.51675,0.041509
1,-0.27346,-5.5102,0.054087,-0.099654,0.47602,0.043002
1,-0.28168,-5.4884,0.051931,-0.10161,0.57101,0.040299
1,-0.27575,-5.4425,0.05239,-0.12813,0.5508,0.040533
1,-0.27168,-5.2952,0.050257,-0.12585,0.55776,0.039084
1,-0.27441,-5.3372,0.054394,-0.10355,0.46935,0.036324
1,-0.2906,-5.2646,0.053921,-0.11673,0.57442,0.043928
1,-0.22029,-4.1423,-0.053751,-0.13977,0.15633,0.050762
1,-0.25708,-4.9092,0.10221,-0.13413,0.31845,0.043807
1,-0.26229,-5.0205,0.062011,-0.12895,0.41321,0.04041
1,-0.25989,-5.0762,0.052713,-0.11948,0.44091,0.039537
1,-0.26161,-4.9332,0.0488,-0.13694,0.4682,0.038672
1,-0.26255,-4.9598,0.056993,-0.12152,0.44604,0.036732
1,-0.26169,-4.9709,0.054661,-0.13418,0.44826,0.034599
1,-0.25857,-4.777,0.056064,-0.13572,0.54098,0.032904
1,-0.25531,-4.8392,0.052718,-0.11721,0.40908,0.031455
1,-0.25383,-4.7141,0.049515,-0.12946,0.4976,0.032727
1,-0.23909,-4.7535,0.051553,-0.12145,0.42536,0.028429
1,-0.26287,-10.735,0.088031,-0.12925,0.52594,0.024858
1,-0.28877,-11.51,0.084364,-0.15585,0.35114,0.021963
1,-0.24913,-7.6773,0.055797,-0.15047,0.20471,0.013246
1,-0.24617,-6.5411,0.051775,-0.14137,0.29968,0.012501
1,-0.22322,-6.2691,0.051401,-0.12985,0.41188,0.0064501
1,-0.22313,-6.9165,0.054368,-0.14169,0.33611,0.0082001
1,-0.21281,-5.96,0.037188,-0.11688,0.35064,0.0063844
1,-0.20464,-5.8835,0.057183,-0.13157,0.33814,0.0051591
1,-0.21378,-6.2597,0.037332,-0.10809,0.25177,0.00193
1,-0.16924,-6.3323,0.030368,-0.12725,0.11508,0.0039131
1,-0.18457,-5.3577,0.063808,-0.11964,0.28406,-0.00052964
1,-0.1876,-5.1537,0.035537,-0.10921,0.25296,0.0023297
1,-0.17533,-6.3433,0.038686,-0.11096,0.17473,-0.0020059
1,-0.15499,-4.7884,0.028511,-0.1332,0.053349,0.00096902
1,-0.15857,-2.7729,0.027937,-0.13913,0.16145,-0.0014392
1,-0.15168,-3.8414,0.02545,-0.13497,-0.019198,0.00044866
1,-0.1321,-4.3488,0.041266,-0.14909,-0.0037928,-0.00033642
1,-0.11712,-2.9989,0.023733,-0.12904,0.013517,0.0015806
1,-0.10493,-4.1568,0.03425,-0.13859,0.058245,0.00056308
1,-0.14172,-3.4024,0.10338,-0.1453,0.13356,-0.0232
1,-0.072127,-2.2153,-0.066627,-0.15219,-0.060139,0.014021
1,-0.12112,-2.5436,0.051795,-0.12776,0.026525,-0.0014144
1,-0.10069,-2.8403,0.048067,-0.14042,-0.0055795,0.00037702
1,-0.081073,-1.7886,0.021463,-0.13529,0.018261,4.6432e-05
1,-0.093851,-1.6687,0.01264,-0.14812,0.049608,0.0020305
1,-0.054153,-1.6834,-0.017683,-0.15753,-0.19472,-0.00077917
1,-0.013423,0.26976,0.041805,-0.18552,-0.10053,0.0016427
1,-0.10931,-2.9056,0.032654,-0.16202,-0.066231,0.0019419
1,-0.055223,-1.3006,0.022079,-0.18021,-0.085119,0.00083586
1,-0.051466,-1.2065,0.024823,-0.16209,-0.053566,0.0015164
1,-0.042097,9.7642,-0.018175,-0.1569,0.035489,-0.014114
1,-0.035918,-0.3261,0.0030512,-0.11231,0.0031605,0.0012125
1,-0.050675,-0.95212,0.0075006,-0.17923,-0.0030102,0.0045777
1,-0.039498,-0.93018,0.015043,-0.16354,-0.027941,0.0024194
1,-0.04036,-1.0644,0.02554,-0.17096,-0.0088284,0.0099161
1,-0.042912,-1.2025,0.029108,-0.18118,-0.0013343,0.0058977
1,-0.029207,-1.1387,0.0045698,-0.18243,-0.029195,0.0070057
1,-0.025305,-0.94311,0.017669,-0.20228,0.035401,0.0037223
1,-0.030999,-0.86168,0.023861,-0.19294,-0.022446,-0.014657
0,0.00038249,1.0761,-0.028049,-0.24442,0.034638,0.002559
0,0.0022766,-0.48093,0.010784,-0.18903,0.023735,0.0078164
0,0.00271,-0.65797,0.0161,-0.18908,0.0012865,0.0081838
0,-0.00072529,-0.65109,0.013729,-0.19588,0.031171,0.0078933
0,0.00075846,-0.69335,0.010631,-0.18791,0.016854,0.003876
0,0.010278,-0.65019,0.011228,-0.19733,0.019582,0.010729
0,-0.0028946,-0.59735,0.0111,-0.17975,0.041978,0.0066228
0,0.0012708,-0.6484,0.011063,-0.19696,-0.0002402,0.0049834
0,-0.0040086,-0.58228,0.015084,-0.20322,0.034009,0.0021253
0,-0.0086548,-0.78316,0.0090504,-0.22106,-0.021397,0.011135
0,-0.0034741,-10.411,0.074826,-0.18316,-0.0099529,0.007208
0,0.0027404,-1.115,0.004998,-0.28651,-0.038657,0.017875
0,-0.012506,2.3043,0.0031968,-0.15392,-0.0089158,0.0052299
0,-0.0035859,3.1476,-0.011811,-0.15407,0.083554,0.0027907
0,-0.0053168,1.5351,0.0046497,-0.16422,0.019674,0.0065285
0,-0.0043371,-0.86188,0.0078948,-0.17519,0.037261,0.0056841
0,-0.014682,-0.83162,0.0115,-0.18426,0.036496,0.0047406
0,-0.010745,-0.86944,0.010944,-0.18173,0.044728,0.013216
0,-0.0084983,-0.87633,0.01268,-0.18866,0.019329,0.006979
0,-0.0089301,-0.11011,0.011394,-0.18587,0.027872,0.0051544
0,-0.0078565,-0.81848,0.008191,-0.21998,0.038445,0.010191
0,0.027717,-0.74284,0.010351,-0.19849,0.063859,0.011036
0,-0.034737,-0.87434,0.016077,-0.18226,0.034,0.0077457
0,0.010876,-0.82308,0.007817,-0.18,0.026624,0.007175
0,-0.015726,-0.90566,0.015282,-0.18887,0.033481,0.010412
0,-0.0058698,-0.95192,0.013215,-0.17634,0.02903,0.0080467
0,-0.018845,-0.94138,0.014342,-0.19332,0.046383,0.0083589
0,0.0025691,-1.0166,0.013689,-0.19178,0.022529,0.010863
0,-0.0089479,-1.0554,0.018517,-0.18736,0.047518,0.0060726
0,-0.007192,-0.92142,0.00369,-0.18569,0.044745,0.0083841
0,-0.0034246,-0.95228,0.012408,-0.20065,0.017102,0.0081269
0,-0.018331,-1.0072,0.019755,-0.19588,0.051943,0.010582
0,0.0014134,-0.94178,0.0059798,-0.21079,0.044197,0.011359
0,-0.012485,-0.8481,0.0062399,-0.20162,0.034324,0.0061886
0,-0.0013113,-0.85239,0.0066759,-0.16997,0.026707,0.0092484
0,-0.0021988,-0.86804,0.012715,-0.18292,0.041313,0.0078304
0,-0.0073086,-0.8926,0.013362,-0.18419,0.062665,0.010296
0,-0.0064312,-0.90652,0.012461,-0.17075,0.040269,0.0076953
0,-0.0054677,-0.97085,0.017085,-0.18577,0.033375,0.00691
0,-0.0048687,-1.0004,0.012697,-0.18818,0.043414,0.011189
0,-0.006395,-1.0791,0.02093,-0.18589,0.049205,0.0089814
0,-0.010531,-1.0991,0.016718,-0.19132,0.064104,0.0098193
0,-0.011348,-1.0654,0.012838,-0.19393,0.055189,0.0099908
0,-0.016202,-0.18504,0.0083764,-0.19633,0.066927,0.0077564
0,-0.016586,-0.054144,0.0024323,-0.19856,0.040633,0.0096149
0,-0.013791,-0.85693,0.012989,-0.18773,0.024917,0.0090351
0,0.0027389,-1.7323,0.019145,-0.1618,0.054696,0.0074334
0,-0.029886,-0.9191,0.0050538,-0.17606,-0.0043153,0.010397
0,-0.01126,-0.85547,0.0088503,-0.16576,0.053844,0.0051091
0,-0.018792,-0.7474,0.0067584,-0.17602,0.038614,0.00043708
0,-0.019726,-0.7,0.009505,-0.17399,0.032516,0.013473
0,-0.013479,-0.70904,0.011252,-0.17331,0.048097,0.005295
0,-0.011416,-0.087158,0.01899,-0.17753,0.060755,0.0099419
0,-0.019684,-0.75147,0.008996,-0.19655,0.062583,0.0096481
0,-0.024086,-0.7069,0.013799,-0.18828,0.015255,0.0059657
0,-0.0087291,-0.71777,0.0058345,-0.18956,0.051457,0.0063794
0,-0.023818,-1.3843,0.0098418,-0.18529,0.047124,0.0092223
0,0.012316,-0.85242,0.015833,-0.18404,0.041653,0.0091403
0,-0.039638,-0.78232,0.015228,-0.14878,0.047082,0.0019059
0,-0.01404,-0.90001,0.019766,-0.18574,0.046308,0.0094455
0,-0.022521,-0.89111,0.010628,-0.15565,0.04219,0.0091549
0,-0.014361,-0.96946,0.016639,-0.17103,0.012266,0.0052205
0,-0.024906,-0.82994,0.0071132,-0.17756,0.051494,0.0079893
0,-0.037222,-0.9627,0.04074,-0.1691,0.049113,0.0037423
0,-0.01415,-0.64634,-0.025474,-0.16834,0.019737,0.0053228
0,-0.02789,-0.50612,0.010151,-0.20099,0.060089,0.0031437
0,-0.019792,-0.52705,0.011423,-0.16431,0.028968,0.0043008
0,-0.0092485,-0.62254,0.010172,-0.18626,0.032724,0.0040693
0,-0.010666,-0.60631,0.0095685,-0.20886,0.057574,0.0059964
0,-0.014539,-0.6369,0.0096963,-0.16083,0.025752,0.006389
0,-0.024326,-0.54558,0.0060031,-0.16329,0.035395,0.0030101
0,-0.0055551,-0.56423,0.0046569,-0.16895,0.018032,0.0039438
0,-0.017147,0.17966,0.010217,-0.15917,0.043228,0.0075711
0,-0.024791,-0.47683,0.0081471,-0.17417,0.023978,0.0022736
0,-0.021913,-0.5257,0.012327,-0.17799,0.026501,0.0029168
0,-0.02433,-0.47663,0.012389,-0.1715,-0.00088228,0.0022746
0,-0.0024474,-0.49249,0.00027119,-0.18022,0.050609,0.0031061
0,-0.036623,-0.39665,0.014019,-0.18651,0.031171,0.00049419
0,-0.014667,-0.44512,0.0062911,-0.17307,0.023556,0.0057322
0,-0.0064701,-2.0955,0.016611,-0.18305,0.017682,0.0024163
0,-0.020564,-0.56883,0.0065266,-0.1808,0.016177,0.0029444
0,-0.023676,-0.4878,0.00738,-0.18409,0.021282,0.0021923
0,-0.019443,-0.53356,0.013066,-0.17005,0.022544,-0.00064416
0,-0.011709,-0.53766,0.0090638,-0.17267,0.032243,0.0024059
0,0.066709,0.017885,0.0077871,-0.17181,-0.0045431,0.0063312
0,-0.073784,0.016202,0.0063444,-0.16621,0.044174,0.00117
0,-0.011915,-0.55837,0.0094915,-0.17345,-0.017299,0.0018203
0,-0.012518,-0.55909,0.0093162,-0.17713,0.023979,0.0017207
0,-0.024973,-0.63015,0.026782,-0.17941,0.014014,0.0014087
0,-0.010324,-0.53337,-0.0024143,-0.17512,-0.00046944,-0.00076202
0,-0.0048541,-0.55378,0.010334,-0.16849,0.0075266,-0.00024671
0,-0.0093558,-0.53031,0.0097055,-0.17439,0.044215,-0.0035407
0,-0.014101,-0.48867,0.0091179,-0.18767,0.042638,0.00031633
0,-0.014281,-0.47449,0.0093767,-0.18767,0.022783,0.0011885
0,-0.0019071,-0.57452,0.010431,-0.18157,0.0078654,0.0019719
0,-0.022555,-0.4701,0.0091563,-0.1802,0.036981,-0.0010371
0,-0.0097076,-0.51512,0.0093796,-0.16844,0.029431,0.00069475
0,-0.015139,-0.49847,0.009672,-0.17589,0.020842,0.00024027
0,-0.018304,-0.77371,0.0093924,-0.17666,-0.0038128,-0.0014359
0,0.0072285,-0.7824,0.009477,-0.17795,0.014299,-0.00089763
0,-0.024353,-0.77317,0.0096901,-0.17177,0.021072,-0.0013619
0,-0.013228,-0.52766,0.0096085,-0.17207,0.017071,-0.0010851
0,-0.013149,-0.52256,0.0099885,-0.16547,0.022687,-0.0016674
0,-0.011488,-0.53931,0.010079,-0.16119,0.013558,-0.0029986
0,-0.01429,-0.48738,0.010121,-0.19086,0.030737,-0.0046901
0,-0.01856,-0.51258,0.014006,-0.17941,0.025005,-0.00039425
0,-0.019993,-0.49947,0.010692,-0.18513,0.016946,-0.0012253
0,0.39491,3.0932,-0.02049,-0.16161,0.017637,0.01209
0,0.207,2.7006,-0.023328,-0.15289,0.044253,0.014692
0,-0.24102,-0.52456,0.011207,-0.17181,0.031109,-0.00029796
0,-0.010291,-0.57079,0.011965,-0.17797,-0.0081993,-0.0054209
0,0.052533,-1.2315,0.010928,-0.17,0.0029938,0.0044619
0,-0.052245,-0.58013,0.011861,-0.17101,0.042731,-0.0032582
0,-0.01087,-0.65736,0.013101,-0.17971,-0.00052902,0.00086606
0,-0.021571,-0.69242,0.016581,-0.16673,0.014146,-0.0027502
0,-0.0027948,-0.64837,0.0057485,-0.16475,0.017736,-0.0020897
0,-0.01135,-0.49117,0.0025145,-0.1841,0.040175,-0.00022747
0,-0.0040429,-0.56918,0.010142,-0.17122,-0.010124,0.00058672
0,-0.0036499,-0.6549,0.012679,-0.18123,0.010231,-0.0030593
0,-0.010436,-0.55767,0.010923,-0.17112,0.049426,-0.0012537
0,-0.0069239,-0.61313,0.01032,-0.17841,0.001099,-0.00035185
0,0.022388,-0.53578,0.0095258,-0.16715,0.018127,-0.0011183
0,0.025013,-0.37353,0.0090488,-0.17507,0.012333,-0.00061074
0,-0.026023,-0.60787,0.010082,-0.18786,0.011652,-0.0019152
0,0.25705,3.1688,-0.005033,-0.1481,0.035712,0.008412
0,-0.18877,-0.63754,0.010581,-0.17587,0.0013856,0.00082528
0,-0.0084416,-0.58558,0.010624,-0.17216,0.033691,-0.0032524
0,0.037588,-0.59877,0.0096918,-0.15501,-0.0094282,0.00050308
0,-0.029047,-0.64521,0.010859,-0.17713,0.030441,-0.0026467
0,0.0041997,-0.62596,0.010383,-0.173,0.02428,-0.0013397
0,-0.0060454,-0.56989,0.010321,-0.1655,0.038166,-0.00053147
0,-0.0037187,-0.60058,0.010892,-0.18054,0.0028644,-0.0018901
0,0.0043177,-0.64009,0.014949,-0.17316,0.021067,-0.00030864
0,0.010167,-0.67758,0.011088,-0.17201,-0.0045014,0.0015631
0,-0.0039323,-0.7139,0.01143,-0.17514,0.014319,-0.0027801
0,-0.0054147,-0.88812,0.011234,-0.16674,0.013529,-0.0040311
0,-0.00079444,-0.8132,0.012177,-0.16738,0.014075,-0.0033557
0,0.045602,-0.38482,0.009977,-0.15933,0.03362,-0.0028517
0,-0.00076432,-1.0524,0.011487,-0.16885,-0.010992,0.001615
0,-0.033283,-0.71405,0.015394,-0.15631,0.040767,-0.0056915
0,0.03259,-0.52053,0.010607,-0.16209,0.021091,0.0009866
0,-0.027481,-0.74457,0.011611,-0.1778,0.0037065,-0.0026457
0,-0.0028321,-0.71424,0.018527,-0.16049,0.051756,-0.0029098
0,0.034652,-0.58818,0.015359,-0.1774,-0.0042608,-0.00085892
0,0.106,1.0849,0.0063045,-0.15733,0.021571,0.0020101
0,-0.013302,0.77682,-0.0030588,-0.16735,0.025539,0.00027448
0,-0.085578,-0.57176,0.01068,-0.18369,0.0056125,-0.00048427
0,0.01912,-0.32553,0.010127,-0.16938,0.040451,-0.002276
0,-0.035287,-0.58095,0.011746,-0.16259,-0.0084797,-0.013206
0,0.61127,-2.5525,-0.047982,-0.14661,0.026911,0.021006
0,-0.27065,-0.66922,0.01141,-0.1522,0.0097794,-0.001885
0,-0.0017212,-0.58699,0.010834,-0.16329,0.044451,-0.0043405
0,-0.012032,0.024191,0.0085542,-0.16931,0.033523,-0.0019352
0,0.0010869,-0.58944,0.0096927,-0.16721,0.0016339,-0.003498
0,0.0096071,-0.35296,0.010207,-0.17279,-0.003947,-0.0043038
0,0.011907,-0.45487,0.010373,-0.16763,0.026299,0.0023656
0,0.0030782,-0.53273,0.011388,-0.1636,0.015879,0.00064921
0,-0.00026406,-1.4013,0.011327,-0.16522,0.0092805,-0.0020413
0,0.01046,-0.49694,0.011609,-0.17406,0.032383,-0.0024807
0,0.072482,0.52465,0.0083126,-0.16742,0.027852,0.0020844
0,-0.05784,-0.58609,0.012226,-0.16587,0.0049949,-6.4692e-05
0,0.020523,-0.40684,0.0094375,-0.16897,0.020865,-0.0013714
0,0.10018,0.92147,0.0060033,-0.16312,0.0031814,0.0028151
0,-0.085797,-0.51467,0.010501,-0.15135,0.040131,-0.0022214
0,0.63341,-5.5387,-0.054126,-0.13814,-0.0011015,0.022027
0,0.27408,0.31173,-0.036594,-0.14702,0.034203,0.016862
0,-0.32119,-16.076,0.12216,-0.12317,0.054026,-0.0030517
0,-0.20684,-98.498,0.31198,0.075002,0.027255,0.09604
0,0.042667,-11.663,0.063234,-0.057167,0.061434,0.035797
0,-0.061725,-0.75065,0.059856,0.081244,0.22551,0.011979
0,-0.0096198,0.53812,0.053455,0.21382,0.20339,0.0023276
0,-0.015014,-1.1379,0.042381,0.13955,0.2144,0.0046238
0,0.11334,-29.383,-0.52016,0.35267,0.69945,-0.04282
0,-0.036363,6.3831,-0.046261,0.43586,0.18747,-0.0081417
0,0.0091414,0.015111,-0.0094658,0.030904,0.033418,-0.032285
0,0.27065,4.2741,-0.015503,-0.058472,0.068992,0.010878
0,-0.1012,1.7269,-0.0021396,-0.075638,0.034137,0.0034071
0,0.073388,1.6959,-0.0040813,-0.11784,-0.00050316,0.0048678
0,-0.12062,-0.13642,0.0090297,-0.15813,0.039225,-0.0021422
0,0.11208,1.2915,0.0022612,-0.15778,-0.017476,0.0053378
0,-0.09481,-3.5747,0.0282,-0.134,-0.020081,-0.0049284
0,-0.0045572,-4.2234,0.031594,-0.18013,0.066814,-0.0030303
0,0.06356,-0.22867,0.020847,-0.18046,0.016995,0.0054874
0,0.19891,5.2222,0.0064017,-0.16282,-0.017666,0.0041718
0,-0.21321,-0.64339,0.016396,-0.15098,0.03504,-0.00393
0,0.18727,3.1767,0.010039,-0.1735,-0.019457,0.0076587
0,-0.14835,-0.49804,0.017366,-0.15741,0.043885,-0.0032545
0,-0.01601,-0.73509,0.017938,-0.15805,0.03202,-0.0048378
0,0.047853,-1.3474,0.019971,-0.16522,-0.0019683,-0.0017683
